num,nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6,timestamp_epoch_ms,label,keypress_sample_number,keypress_elapsed_ms,keypress_timestamp_ms
3767,12856,0,0,0,0,521,513,1,1019,38,4,1764792930791,right,12854,18415.00004,1764792930791
3768,12857,0,0,0,0,517,509,0,1018,38,4,1764792930792,right,12855,18416.00004,1764792930792
3769,12858,0,0,0,0,514,508,0,1018,38,4,1764792930793,right,12856,18417.00004,1764792930793
3770,12859,0,0,0,0,537,510,0,1018,38,2,1764792930794,right,12857,18418.00004,1764792930794
3771,12860,0,0,0,0,522,511,0,1018,38,2,1764792930795,right,12858,18419.00004,1764792930795
3772,12861,0,0,0,0,510,511,0,1018,38,4,1764792930796,right,12859,18420.00004,1764792930796
3773,12862,0,0,0,0,494,512,0,1018,38,4,1764792930797,right,12860,18421.00004,1764792930797
3774,12863,0,0,0,0,502,513,0,1018,38,4,1764792930798,right,12861,18422.00004,1764792930798
3775,12864,0,0,0,0,498,512,1,1019,38,4,1764792930799,right,12862,18423.00004,1764792930799
3776,12865,0,0,0,0,506,510,0,1018,38,4,1764792930800,right,12863,18424.00004,1764792930800
3777,12866,0,0,0,0,509,512,0,1018,38,4,1764792930801,right,12864,18425.00004,1764792930801
3778,12867,0,0,0,0,497,512,0,1017,38,3,1764792930802,right,12865,18426.00004,1764792930802
3779,12868,0,0,0,0,493,512,1,1019,38,2,1764792930803,right,12866,18427.00004,1764792930803
3780,12869,0,0,0,0,499,512,0,1018,38,4,1764792930804,right,12867,18428.00004,1764792930804
3781,12870,0,0,0,0,520,512,0,1018,38,4,1764792930805,right,12868,18429.00004,1764792930805
3782,12871,0,0,0,0,520,512,0,1018,38,4,1764792930806,right,12869,18430.00004,1764792930806
3783,12872,0,0,0,0,521,511,0,1018,38,4,1764792930807,right,12870,18431.00004,1764792930807
3784,12873,0,0,0,0,519,511,0,1018,38,4,1764792930808,right,12871,18432.00004,1764792930808
3785,12874,0,0,0,0,519,513,0,1018,38,4,1764792930809,right,12872,18433.00004,1764792930809
3786,12875,0,0,0,0,515,515,0,1018,38,3,1764792930810,right,12873,18434.00004,1764792930810
3787,12876,0,0,0,0,533,516,1,1019,38,2,1764792930811,right,12874,18435.00004,1764792930811
3788,12877,0,0,0,0,528,515,0,1018,38,3,1764792930812,right,12875,18436.00004,1764792930812
3789,12878,0,0,0,0,508,517,0,1018,38,4,1764792930813,right,12876,18437.00004,1764792930813
3790,12879,0,0,0,0,499,518,0,1018,38,4,1764792930814,right,12877,18438.00004,1764792930814
3791,12880,0,0,0,0,499,517,1,1018,38,4,1764792930815,right,12878,18439.00004,1764792930815
3792,12881,0,0,0,0,495,514,0,1018,38,4,1764792930816,right,12879,18440.00004,1764792930816
3793,12882,0,0,0,0,499,515,0,1018,38,4,1764792930817,right,12880,18441.00004,1764792930817
3794,12883,0,0,0,0,504,515,0,1018,39,4,1764792930818,right,12881,18442.00004,1764792930818
3795,12884,0,0,0,0,481,514,1,1018,38,2,1764792930819,right,12882,18443.00004,1764792930819
3796,12885,0,0,0,0,496,515,0,1018,38,2,1764792930820,right,12883,18444.00004,1764792930820
3797,12886,0,0,0,0,505,513,0,1018,38,4,1764792930821,right,12884,18445.00004,1764792930821
3798,12887,0,0,0,0,524,513,0,1018,38,4,1764792930822,right,12885,18446.00004,1764792930822
3799,12888,0,0,0,0,529,512,1,1019,38,4,1764792930823,right,12886,18447.00004,1764792930823
3800,12889,0,0,0,0,527,511,0,1018,38,4,1764792930824,right,12887,18448.00004,1764792930824
3801,12890,0,0,0,0,515,513,0,1018,38,4,1764792930825,right,12888,18449.00004,1764792930825
3802,12891,0,0,0,0,510,513,0,1018,38,4,1764792930826,right,12889,18450.00004,1764792930826
3803,12892,0,0,0,0,525,513,1,1019,38,3,1764792930827,right,12890,18451.00004,1764792930827
3804,12893,0,0,0,0,537,515,0,1018,38,2,1764792930828,right,12891,18452.00004,1764792930828
3805,12894,0,0,0,0,519,515,0,1018,38,4,1764792930829,right,12892,18453.00004,1764792930829
3806,12895,0,0,0,0,500,515,0,1018,38,4,1764792930830,right,12893,18454.00004,1764792930830
3807,12896,0,0,0,0,496,513,1,1018,38,4,1764792930831,right,12894,18455.00004,1764792930831
3808,12897,0,0,0,0,497,514,0,1018,38,4,1764792930832,right,12895,18456.00004,1764792930832
3809,12898,0,0,0,0,497,513,0,1018,38,4,1764792930833,right,12896,18457.00004,1764792930833
3810,12899,0,0,0,0,511,512,0,1018,38,4,1764792930834,right,12897,18458.00004,1764792930834
3811,12900,0,0,0,0,508,513,1,1019,38,3,1764792930835,right,12898,18459.00004,1764792930835
3812,12901,0,0,0,0,495,513,0,1018,38,2,1764792930836,right,12899,18460.00004,1764792930836
3813,12902,0,0,0,0,495,511,0,1018,38,3,1764792930837,right,12900,18461.00004,1764792930837
3814,12903,0,0,0,0,513,514,0,1018,38,4,1764792930838,right,12901,18462.00004,1764792930838
3815,12904,0,0,0,0,521,514,1,1019,38,4,1764792930839,right,12902,18463.00004,1764792930839
3816,12905,0,0,0,0,522,513,0,1018,38,4,1764792930840,right,12903,18464.00004,1764792930840
3817,12906,0,0,0,0,513,514,0,1018,38,4,1764792930841,right,12904,18465.00004,1764792930841
3818,12907,0,0,0,0,512,515,0,1018,39,4,1764792930842,right,12905,18466.00004,1764792930842
3819,12908,0,0,0,0,513,515,1,1018,38,3,1764792930843,right,12906,18467.00004,1764792930843
3820,12909,0,0,0,0,527,513,0,1018,38,3,1764792930844,right,12907,18468.00004,1764792930844
3821,12910,0,0,0,0,521,513,0,1018,39,2,1764792930845,right,12908,18469.00004,1764792930845
3822,12911,0,0,0,0,510,512,0,1018,38,4,1764792930846,right,12909,18470.00004,1764792930846
3823,12912,0,0,0,0,502,514,1,1019,38,4,1764792930847,right,12910,18471.00004,1764792930847
3824,12913,0,0,0,0,504,512,0,1018,38,4,1764792930848,right,12911,18472.00004,1764792930848
3825,12914,0,0,0,0,504,512,0,1018,38,4,1764792930849,right,12912,18473.00004,1764792930849
3826,12915,0,0,0,0,507,513,0,1018,38,4,1764792930850,right,12913,18474.00004,1764792930850
3827,12916,0,0,0,0,501,512,1,1019,38,4,1764792930851,right,12914,18475.00004,1764792930851
3828,12917,0,0,0,0,499,510,0,1018,38,3,1764792930852,right,12915,18476.00004,1764792930852
3829,12918,0,0,0,0,491,510,0,1018,38,2,1764792930853,right,12916,18477.00004,1764792930853
3830,12919,0,0,0,0,499,513,0,1018,38,4,1764792930854,right,12917,18478.00004,1764792930854
3831,12920,0,0,0,0,516,513,1,1019,38,4,1764792930855,right,12918,18479.00004,1764792930855
3832,12921,0,0,0,0,518,511,0,1018,38,4,1764792930856,right,12919,18480.00004,1764792930856
3833,12922,0,0,0,0,521,512,0,1018,38,4,1764792930857,right,12920,18481.00004,1764792930857
3834,12923,0,0,0,0,515,512,0,1018,38,4,1764792930858,right,12921,18482.00004,1764792930858
3835,12924,0,0,0,0,518,512,1,1018,38,4,1764792930859,right,12922,18483.00004,1764792930859
3836,12925,0,0,0,0,511,513,0,1018,38,3,1764792930860,right,12923,18484.00004,1764792930860
3837,12926,0,0,0,0,534,513,0,1018,38,2,1764792930861,right,12924,18485.00004,1764792930861
3838,12927,0,0,0,0,527,512,0,1018,38,3,1764792930862,right,12925,18486.00004,1764792930862
3839,12928,0,0,0,0,499,514,1,1019,38,4,1764792930863,right,12926,18487.00004,1764792930863
3840,12929,0,0,0,0,493,514,0,1018,39,4,1764792930864,right,12927,18488.00004,1764792930864
3841,12930,0,0,0,0,497,513,0,1018,39,4,1764792930865,right,12928,18489.00004,1764792930865
3842,12931,0,0,0,0,499,513,0,1018,38,4,1764792930866,right,12929,18490.00004,1764792930866
3843,12932,0,0,0,0,500,513,1,1019,38,4,1764792930867,right,12930,18491.00004,1764792930867
3844,12933,0,0,0,0,505,512,0,1018,38,4,1764792930868,right,12931,18492.00004,1764792930868
3845,12934,0,0,0,0,490,512,0,1018,38,3,1764792930869,right,12932,18493.00004,1764792930869
3846,12935,0,0,0,0,497,513,0,1018,38,2,1764792930870,right,12933,18494.00004,1764792930870
3847,12936,0,0,0,0,513,512,1,1018,38,4,1764792930871,right,12934,18495.00004,1764792930871
3848,12937,0,0,0,0,525,511,0,1018,38,4,1764792930872,right,12935,18496.00004,1764792930872
3849,12938,0,0,0,0,523,511,0,1018,38,4,1764792930873,right,12936,18497.00004,1764792930873
3850,12939,0,0,0,0,514,512,0,1018,38,4,1764792930874,right,12937,18498.00004,1764792930874
3851,12940,0,0,0,0,520,514,1,1019,38,4,1764792930875,right,12938,18499.00004,1764792930875
3852,12941,0,0,0,0,516,511,0,1018,38,4,1764792930876,right,12939,18500.00004,1764792930876
3853,12942,0,0,0,0,529,512,0,1018,38,3,1764792930877,right,12940,18501.00004,1764792930877
3854,12943,0,0,0,0,535,515,0,1018,38,2,1764792930878,right,12941,18502.00004,1764792930878
3855,12944,0,0,0,0,516,511,1,1019,38,4,1764792930879,right,12942,18503.00004,1764792930879
3856,12945,0,0,0,0,502,510,0,1018,38,4,1764792930880,right,12943,18504.00004,1764792930880
3857,12946,0,0,0,0,501,510,0,1018,38,4,1764792930881,right,12944,18505.00004,1764792930881
3858,12947,0,0,0,0,496,513,0,1018,38,4,1764792930882,right,12945,18506.00004,1764792930882
3859,12948,0,0,0,0,492,513,1,1019,38,4,1764792930883,right,12946,18507.00004,1764792930883
3860,12949,0,0,0,0,507,512,0,1018,38,4,1764792930884,right,12947,18508.00004,1764792930884
3861,12950,0,0,0,0,504,512,0,1018,38,3,1764792930885,right,12948,18509.00004,1764792930885
3862,12951,0,0,0,0,486,512,0,1018,38,2,1764792930886,right,12949,18510.00004,1764792930886
3863,12952,0,0,0,0,505,512,1,1019,38,3,1764792930887,right,12950,18511.00004,1764792930887
3864,12953,0,0,0,0,512,510,0,1018,38,4,1764792930888,right,12951,18512.00004,1764792930888
3865,12954,0,0,0,0,518,510,0,1018,38,4,1764792930889,right,12952,18513.00004,1764792930889
3866,12955,0,0,0,0,520,511,0,1018,38,4,1764792930890,right,12953,18514.00004,1764792930890
3867,12956,0,0,0,0,520,509,1,1019,39,4,1764792930891,right,12954,18515.00004,1764792930891
3868,12957,0,0,0,0,525,509,0,1018,38,4,1764792930892,right,12955,18516.00004,1764792930892
3869,12958,0,0,0,0,507,510,0,1018,38,4,1764792930893,right,12956,18517.00004,1764792930893
3870,12959,0,0,0,0,534,512,0,1018,38,2,1764792930894,right,12957,18518.00004,1764792930894
3871,12960,0,0,0,0,526,512,1,1019,38,2,1764792930895,right,12958,18519.00004,1764792930895
3872,12961,0,0,0,0,513,512,0,1018,38,4,1764792930896,right,12959,18520.00004,1764792930896
3873,12962,0,0,0,0,496,512,0,1018,38,4,1764792930897,right,12960,18521.00004,1764792930897
3874,12963,0,0,0,0,494,513,0,1018,38,4,1764792930898,right,12961,18522.00004,1764792930898
3875,12964,0,0,0,0,499,513,1,1018,38,4,1764792930899,right,12962,18523.00004,1764792930899
3876,12965,0,0,0,0,504,513,0,1018,38,4,1764792930900,right,12963,18524.00004,1764792930900
3877,12966,0,0,0,0,508,513,0,1018,38,4,1764792930901,right,12964,18525.00004,1764792930901
3878,12967,0,0,0,0,503,512,0,1018,38,3,1764792930902,right,12965,18526.00004,1764792930902
3879,12968,0,0,0,0,495,511,1,1019,38,2,1764792930903,right,12966,18527.00004,1764792930903
3880,12969,0,0,0,0,496,508,0,1018,38,4,1764792930904,right,12967,18528.00004,1764792930904
3881,12970,0,0,0,0,515,509,0,1018,38,4,1764792930905,right,12968,18529.00004,1764792930905
3882,12971,0,0,0,0,516,509,0,1018,38,4,1764792930906,right,12969,18530.00004,1764792930906
3883,12972,0,0,0,0,518,510,1,1019,38,4,1764792930907,right,12970,18531.00004,1764792930907
3884,12973,0,0,0,0,523,510,0,1018,38,4,1764792930908,right,12971,18532.00004,1764792930908
3885,12974,0,0,0,0,514,510,0,1018,38,4,1764792930909,right,12972,18533.00004,1764792930909
3886,12975,0,0,0,0,515,510,0,1018,38,3,1764792930910,right,12973,18534.00004,1764792930910
3887,12976,0,0,0,0,534,510,1,1019,38,2,1764792930911,right,12974,18535.00004,1764792930911
3888,12977,0,0,0,0,528,509,0,1018,38,3,1764792930912,right,12975,18536.00004,1764792930912
3889,12978,0,0,0,0,502,510,0,1018,38,4,1764792930913,right,12976,18537.00004,1764792930913
3890,12979,0,0,0,0,496,511,0,1018,38,4,1764792930914,right,12977,18538.00004,1764792930914
3891,12980,0,0,0,0,508,510,1,1019,38,4,1764792930915,right,12978,18539.00004,1764792930915
3892,12981,0,0,0,0,501,510,0,1018,38,4,1764792930916,right,12979,18540.00004,1764792930916
3893,12982,0,0,0,0,506,510,0,1018,38,4,1764792930917,right,12980,18541.00004,1764792930917
3894,12983,0,0,0,0,503,511,0,1018,38,4,1764792930918,right,12981,18542.00004,1764792930918
3895,12984,0,0,0,0,483,510,1,1018,38,2,1764792930919,right,12982,18543.00004,1764792930919
3896,12985,0,0,0,0,496,510,0,1018,38,2,1764792930920,right,12983,18544.00004,1764792930920
3897,12986,0,0,0,0,501,509,0,1018,38,4,1764792930921,right,12984,18545.00004,1764792930921
3898,12987,0,0,0,0,518,508,0,1018,38,4,1764792930922,right,12985,18546.00004,1764792930922
3899,12988,0,0,0,0,520,509,1,1018,38,4,1764792930923,right,12986,18547.00004,1764792930923
3900,12989,0,0,0,0,519,511,0,1018,38,4,1764792930924,right,12987,18548.00004,1764792930924
3901,12990,0,0,0,0,514,513,0,1018,38,4,1764792930925,right,12988,18549.00004,1764792930925
3902,12991,0,0,0,0,513,514,0,1018,38,4,1764792930926,right,12989,18550.00004,1764792930926
3903,12992,0,0,0,0,530,513,1,1019,38,3,1764792930927,right,12990,18551.00004,1764792930927
3904,12993,0,0,0,0,533,511,0,1018,38,2,1764792930928,right,12991,18552.00004,1764792930928
3905,12994,0,0,0,0,518,513,0,1018,38,4,1764792930929,right,12992,18553.00004,1764792930929
3906,12995,0,0,0,0,501,514,0,1018,38,4,1764792930930,right,12993,18554.00004,1764792930930
3907,12996,0,0,0,0,496,513,1,1019,38,4,1764792930931,right,12994,18555.00004,1764792930931
3908,12997,0,0,0,0,501,513,0,1018,38,4,1764792930932,right,12995,18556.00004,1764792930932
3909,12998,0,0,0,0,503,514,0,1018,38,4,1764792930933,right,12996,18557.00004,1764792930933
3910,12999,0,0,0,0,501,513,0,1018,38,4,1764792930934,right,12997,18558.00004,1764792930934
3911,13000,0,0,0,0,510,513,1,1018,38,3,1764792930935,right,12998,18559.00004,1764792930935
3912,13001,0,0,0,0,497,510,0,1018,38,2,1764792930936,right,12999,18560.00004,1764792930936
3913,13002,0,0,0,0,498,511,0,1018,38,3,1764792930937,right,13000,18561.00004,1764792930937
3914,13003,0,0,0,0,512,510,0,1018,38,4,1764792930938,right,13001,18562.00004,1764792930938
3915,13004,0,0,0,0,517,510,1,1019,38,4,1764792930939,right,13002,18563.00004,1764792930939
3916,13005,0,0,0,0,519,510,0,1018,38,4,1764792930940,right,13003,18564.00004,1764792930940
3917,13006,0,0,0,0,513,512,0,1018,38,4,1764792930941,right,13004,18565.00004,1764792930941
3918,13007,0,0,0,0,515,513,0,1018,38,4,1764792930942,right,13005,18566.00004,1764792930942
3919,13008,0,0,0,0,515,514,1,1019,38,4,1764792930943,right,13006,18567.00004,1764792930943
3920,13009,0,0,0,0,529,515,0,1018,38,3,1764792930944,right,13007,18568.00004,1764792930944
3921,13010,0,0,0,0,527,515,0,1018,38,2,1764792930945,right,13008,18569.00004,1764792930945
3922,13011,0,0,0,0,515,513,0,1018,38,4,1764792930946,right,13009,18570.00004,1764792930946
3923,13012,0,0,0,0,499,513,1,1018,38,4,1764792930947,right,13010,18571.00004,1764792930947
3924,13013,0,0,0,0,502,513,0,1018,38,4,1764792930948,right,13011,18572.00004,1764792930948
3925,13014,0,0,0,0,503,514,0,1018,38,4,1764792930949,right,13012,18573.00004,1764792930949
3926,13015,0,0,0,0,505,513,0,1018,38,4,1764792930950,right,13013,18574.00004,1764792930950
3927,13016,0,0,0,0,513,513,1,1019,38,4,1764792930951,right,13014,18575.00004,1764792930951
3928,13017,0,0,0,0,499,512,0,1018,38,3,1764792930952,right,13015,18576.00004,1764792930952
3929,13018,0,0,0,0,493,513,0,1018,38,2,1764792930953,right,13016,18577.00004,1764792930953
3930,13019,0,0,0,0,504,512,0,1018,38,4,1764792930954,right,13017,18578.00004,1764792930954
3931,13020,0,0,0,0,516,510,1,1019,38,4,1764792930955,right,13018,18579.00004,1764792930955
3932,13021,0,0,0,0,512,508,0,1018,38,4,1764792930956,right,13019,18580.00004,1764792930956
3933,13022,0,0,0,0,521,509,0,1018,38,4,1764792930957,right,13020,18581.00004,1764792930957
3934,13023,0,0,0,0,519,511,0,1018,38,4,1764792930958,right,13021,18582.00004,1764792930958
3935,13024,0,0,0,0,515,510,1,1018,38,4,1764792930959,right,13022,18583.00004,1764792930959
3936,13025,0,0,0,0,513,509,0,1018,38,3,1764792930960,right,13023,18584.00004,1764792930960
3937,13026,0,0,0,0,537,511,0,1018,38,2,1764792930961,right,13024,18585.00004,1764792930961
3938,13027,0,0,0,0,515,514,0,1018,38,3,1764792930962,right,13025,18586.00004,1764792930962
3939,13028,0,0,0,0,502,515,1,1019,38,4,1764792930963,right,13026,18587.00004,1764792930963
3940,13029,0,0,0,0,506,514,0,1018,38,4,1764792930964,right,13027,18588.00004,1764792930964
3941,13030,0,0,0,0,504,515,0,1018,38,4,1764792930965,right,13028,18589.00004,1764792930965
3942,13031,0,0,0,0,502,515,0,1018,38,4,1764792930966,right,13029,18590.00004,1764792930966
3943,13032,0,0,0,0,508,514,1,1019,38,4,1764792930967,right,13030,18591.00004,1764792930967
3944,13033,0,0,0,0,504,511,0,1018,38,4,1764792930968,right,13031,18592.00004,1764792930968
3945,13034,0,0,0,0,485,511,0,1018,38,3,1764792930969,right,13032,18593.00004,1764792930969
3946,13035,0,0,0,0,495,510,0,1018,38,2,1764792930970,right,13033,18594.00004,1764792930970
3947,13036,0,0,0,0,516,510,1,1019,38,4,1764792930971,right,13034,18595.00004,1764792930971
3948,13037,0,0,0,0,515,509,0,1018,38,4,1764792930972,right,13035,18596.00004,1764792930972
3949,13038,0,0,0,0,522,509,0,1018,38,4,1764792930973,right,13036,18597.00004,1764792930973
3950,13039,0,0,0,0,523,510,0,1018,38,4,1764792930974,right,13037,18598.00004,1764792930974
3951,13040,0,0,0,0,527,509,1,1019,38,4,1764792930975,right,13038,18599.00004,1764792930975
3952,13041,0,0,0,0,509,508,0,1018,38,4,1764792930976,right,13039,18600.00004,1764792930976
3953,13042,0,0,0,0,532,512,0,1018,38,3,1764792930977,right,13040,18601.00004,1764792930977
3954,13043,0,0,0,0,528,513,0,1018,38,2,1764792930978,right,13041,18602.00004,1764792930978
3955,13044,0,0,0,0,511,512,1,1019,38,4,1764792930979,right,13042,18603.00004,1764792930979
3956,13045,0,0,0,0,495,512,0,1018,38,4,1764792930980,right,13043,18604.00004,1764792930980
3957,13046,0,0,0,0,499,513,0,1018,38,4,1764792930981,right,13044,18605.00004,1764792930981
3958,13047,0,0,0,0,498,514,0,1018,38,4,1764792930982,right,13045,18606.00004,1764792930982
3959,13048,0,0,0,0,504,512,1,1019,38,4,1764792930983,right,13046,18607.00004,1764792930983
3960,13049,0,0,0,0,503,513,0,1018,38,4,1764792930984,right,13047,18608.00004,1764792930984
3961,13050,0,0,0,0,505,513,0,1018,38,3,1764792930985,right,13048,18609.00004,1764792930985
3962,13051,0,0,0,0,486,513,0,1018,38,2,1764792930986,right,13049,18610.00004,1764792930986
3963,13052,0,0,0,0,499,513,1,1018,38,3,1764792930987,right,13050,18611.00004,1764792930987
3964,13053,0,0,0,0,512,513,0,1018,38,4,1764792930988,right,13051,18612.00004,1764792930988
3965,13054,0,0,0,0,520,511,0,1018,38,4,1764792930989,right,13052,18613.00004,1764792930989
3966,13055,0,0,0,0,519,511,0,1018,38,4,1764792930990,right,13053,18614.00004,1764792930990
3967,13056,0,0,0,0,519,511,1,1019,38,4,1764792930991,right,13054,18615.00004,1764792930991
3968,13057,0,0,0,0,516,511,0,1018,38,4,1764792930992,right,13055,18616.00004,1764792930992
3969,13058,0,0,0,0,512,513,0,1018,38,4,1764792930993,right,13056,18617.00004,1764792930993
3970,13059,0,0,0,0,534,512,0,1018,38,3,1764792930994,right,13057,18618.00004,1764792930994
3971,13060,0,0,0,0,524,512,1,1019,38,2,1764792930995,right,13058,18619.00004,1764792930995
3972,13061,0,0,0,0,509,512,0,1018,38,4,1764792930996,right,13059,18620.00004,1764792930996
3973,13062,0,0,0,0,496,513,0,1018,38,4,1764792930997,right,13060,18621.00004,1764792930997
3974,13063,0,0,0,0,503,513,0,1018,38,4,1764792930998,right,13061,18622.00004,1764792930998
3975,13064,0,0,0,0,504,512,1,1018,38,4,1764792930999,right,13062,18623.00004,1764792930999
3976,13065,0,0,0,0,507,512,0,1018,38,4,1764792931000,right,13063,18624.00004,1764792931000
3977,13066,0,0,0,0,513,511,0,1018,38,4,1764792931001,right,13064,18625.00004,1764792931001
3978,13067,0,0,0,0,499,511,0,1018,39,3,1764792931002,right,13065,18626.00004,1764792931002
3979,13068,0,0,0,0,488,511,1,1019,38,2,1764792931003,right,13066,18627.00004,1764792931003
3980,13069,0,0,0,0,492,510,0,1018,38,4,1764792931004,right,13067,18628.00004,1764792931004
3981,13070,0,0,0,0,516,510,0,1018,38,4,1764792931005,right,13068,18629.00004,1764792931005
3982,13071,0,0,0,0,518,511,0,1018,38,4,1764792931006,right,13069,18630.00004,1764792931006
3983,13072,0,0,0,0,524,511,1,1018,38,4,1764792931007,right,13070,18631.00004,1764792931007
3984,13073,0,0,0,0,523,511,0,1018,38,4,1764792931008,right,13071,18632.00004,1764792931008
3985,13074,0,0,0,0,519,512,0,1018,38,4,1764792931009,right,13072,18633.00004,1764792931009
3986,13075,0,0,0,0,509,515,0,1018,38,3,1764792931010,right,13073,18634.00004,1764792931010
3987,13076,0,0,0,0,529,514,1,1019,38,2,1764792931011,right,13074,18635.00004,1764792931011
3988,13077,0,0,0,0,525,516,0,1018,38,3,1764792931012,right,13075,18636.00004,1764792931012
3989,13078,0,0,0,0,503,515,0,1018,38,4,1764792931013,right,13076,18637.00004,1764792931013
3990,13079,0,0,0,0,491,515,0,1018,38,4,1764792931014,right,13077,18638.00004,1764792931014
3991,13080,0,0,0,0,501,514,1,1019,38,4,1764792931015,right,13078,18639.00004,1764792931015
3992,13081,0,0,0,0,504,512,0,1018,38,4,1764792931016,right,13079,18640.00004,1764792931016
3993,13082,0,0,0,0,501,513,0,1018,38,4,1764792931017,right,13080,18641.00004,1764792931017
3994,13083,0,0,0,0,504,513,0,1018,38,4,1764792931018,right,13081,18642.00004,1764792931018
3995,13084,0,0,0,0,490,513,1,1019,38,3,1764792931019,right,13082,18643.00004,1764792931019
3996,13085,0,0,0,0,492,511,0,1018,38,2,1764792931020,right,13083,18644.00004,1764792931020
3997,13086,0,0,0,0,505,511,0,1018,38,4,1764792931021,right,13084,18645.00004,1764792931021
3998,13087,0,0,0,0,518,509,0,1018,38,4,1764792931022,right,13085,18646.00004,1764792931022
3999,13088,0,0,0,0,525,509,1,1019,38,4,1764792931023,right,13086,18647.00004,1764792931023
4000,13089,0,0,0,0,516,510,0,1018,38,4,1764792931024,right,13087,18648.00004,1764792931024
4001,13090,0,0,0,0,521,512,0,1018,38,4,1764792931025,right,13088,18649.00004,1764792931025
4002,13091,0,0,0,0,511,511,0,1018,38,4,1764792931026,right,13089,18650.00004,1764792931026
4003,13092,0,0,0,0,526,511,0,1018,38,3,1764792931027,right,13090,18651.00004,1764792931027
4004,13093,0,0,0,0,537,510,0,1018,38,2,1764792931028,right,13091,18652.00004,1764792931028
4005,13094,0,0,0,0,519,513,0,1018,38,4,1764792931029,right,13092,18653.00004,1764792931029
4006,13095,0,0,0,0,504,513,0,1018,38,4,1764792931030,right,13093,18654.00004,1764792931030
4007,13096,0,0,0,0,504,511,1,1019,38,4,1764792931031,right,13094,18655.00004,1764792931031
4008,13097,0,0,0,0,500,509,0,1018,38,4,1764792931032,right,13095,18656.00004,1764792931032
4009,13098,0,0,0,0,502,511,0,1018,38,4,1764792931033,right,13096,18657.00004,1764792931033
4010,13099,0,0,0,0,501,512,0,1018,38,4,1764792931034,right,13097,18658.00004,1764792931034
4011,13100,0,0,0,0,505,510,1,1019,38,3,1764792931035,right,13098,18659.00004,1764792931035
4012,13101,0,0,0,0,497,507,0,1018,38,2,1764792931036,right,13099,18660.00004,1764792931036
4013,13102,0,0,0,0,502,506,0,1018,38,3,1764792931037,right,13100,18661.00004,1764792931037
4014,13103,0,0,0,0,517,508,0,1018,38,4,1764792931038,right,13101,18662.00004,1764792931038
4015,13104,0,0,0,0,526,510,1,1019,38,4,1764792931039,right,13102,18663.00004,1764792931039
4016,13105,0,0,0,0,517,510,0,1018,38,4,1764792931040,right,13103,18664.00004,1764792931040
4017,13106,0,0,0,0,515,511,0,1018,38,4,1764792931041,right,13104,18665.00004,1764792931041
4018,13107,0,0,0,0,513,512,0,1018,38,4,1764792931042,right,13105,18666.00004,1764792931042
4019,13108,0,0,0,0,516,512,1,1019,38,4,1764792931043,right,13106,18667.00004,1764792931043
4020,13109,0,0,0,0,532,513,0,1018,38,3,1764792931044,right,13107,18668.00004,1764792931044
4021,13110,0,0,0,0,524,513,0,1018,38,2,1764792931045,right,13108,18669.00004,1764792931045
4022,13111,0,0,0,0,507,515,0,1018,38,4,1764792931046,right,13109,18670.00004,1764792931046
4023,13112,0,0,0,0,499,516,1,1019,38,4,1764792931047,right,13110,18671.00004,1764792931047
4024,13113,0,0,0,0,497,515,0,1018,38,4,1764792931048,right,13111,18672.00004,1764792931048
4025,13114,0,0,0,0,499,516,0,1018,38,4,1764792931049,right,13112,18673.00004,1764792931049
4026,13115,0,0,0,0,499,513,0,1018,38,4,1764792931050,right,13113,18674.00004,1764792931050
4027,13116,0,0,0,0,509,513,1,1018,38,4,1764792931051,right,13114,18675.00004,1764792931051
4028,13117,0,0,0,0,498,512,0,1018,38,3,1764792931052,right,13115,18676.00004,1764792931052
4029,13118,0,0,0,0,495,512,0,1018,38,2,1764792931053,right,13116,18677.00004,1764792931053
4030,13119,0,0,0,0,500,510,0,1018,38,4,1764792931054,right,13117,18678.00004,1764792931054
4031,13120,0,0,0,0,516,509,1,1019,38,4,1764792931055,right,13118,18679.00004,1764792931055
4032,13121,0,0,0,0,524,507,0,1018,38,4,1764792931056,right,13119,18680.00004,1764792931056
4033,13122,0,0,0,0,516,507,0,1018,38,4,1764792931057,right,13120,18681.00004,1764792931057
4034,13123,0,0,0,0,514,509,0,1018,38,4,1764792931058,right,13121,18682.00004,1764792931058
4035,13124,0,0,0,0,522,512,1,1019,38,4,1764792931059,right,13122,18683.00004,1764792931059
4036,13125,0,0,0,0,516,510,0,1018,38,3,1764792931060,right,13123,18684.00004,1764792931060
4037,13126,0,0,0,0,535,511,0,1018,38,2,1764792931061,right,13124,18685.00004,1764792931061
4038,13127,0,0,0,0,520,513,0,1018,38,3,1764792931062,right,13125,18686.00004,1764792931062
4039,13128,0,0,0,0,504,515,1,1019,38,4,1764792931063,right,13126,18687.00004,1764792931063
4040,13129,0,0,0,0,494,512,0,1018,38,4,1764792931064,right,13127,18688.00004,1764792931064
4041,13130,0,0,0,0,504,512,0,1018,38,4,1764792931065,right,13128,18689.00004,1764792931065
4042,13131,0,0,0,0,509,511,0,1018,38,4,1764792931066,right,13129,18690.00004,1764792931066
4043,13132,0,0,0,0,504,512,1,1018,38,4,1764792931067,right,13130,18691.00004,1764792931067
4044,13133,0,0,0,0,505,512,0,1018,38,4,1764792931068,right,13131,18692.00004,1764792931068
